,lat,lng,count
549,41.970288894,-87.75985702,254
550,41.971142808,-87.7057767,245
551,41.97153938,-87.73893721,125
552,41.972035672,-87.6860999,1277
553,41.972104758,-87.84408989,20
554,41.972132119,-87.7976349,11
555,41.972437081,-87.67110953,9589
556,41.972562538000005,-87.67884597,6560
557,41.972580799999996,-87.69400106,6807
558,41.972597766999996,-87.72378197,27
559,41.972667956,-87.6638655,14132
560,41.972709547,-87.65734111,10527
561,41.972929316999995,-87.65029007,10972
562,41.9729552,-87.77261691,56
563,41.975170943,-87.68751552,148801
564,41.975280925999996,-87.78323803,37
565,41.975337826,-87.84435949,55
566,41.97681175,-87.70194107,90
567,41.977002304,-87.76192498,14
568,41.977322582,-87.75222337,50
569,41.978068291999996,-87.81978911,40
570,41.978294249,-87.71643042,297
571,41.978829526,-87.7711667,26305
572,41.978875058,-87.65787126,1450
573,41.97907082,-87.90303966,604144
574,41.979204551,-87.79739898,79
575,41.979795551,-87.67144555,5184
576,41.979855309,-87.69409602,2161
577,41.979912445,-87.66418824,10866
578,41.980077851,-87.77347093,6
579,41.980157574,-87.65227402,2165
580,41.980264315,-87.91362459999999,161354
581,41.980506821999995,-87.82667618,193
582,41.980606166,-87.65453787,122
583,41.980843616,-87.73608393,1048
584,41.982272929000004,-87.84158643,2292
585,41.982745595,-87.65796635,376
586,41.982775009,-87.8773054,30375
587,41.983330806,-87.68199354,2481
588,41.983636307,-87.72358319,23832
589,41.985015101,-87.80453201,23786
590,41.985472422,-87.65379353,1791
591,41.985476499,-87.65839767,1039
592,41.985916382,-87.76897024,1479
593,41.986558181,-87.7133688,69
594,41.986711799999995,-87.66341641,234540
595,41.986808626,-87.69441519,583
596,41.986895043000004,-87.70366827,58
597,41.986953058000005,-87.67208099,976
598,41.987225558,-87.66493772,6724
599,41.988702646,-87.80440481,24
600,41.988704022,-87.65723483,941
601,41.988967384,-87.81804183,6
602,41.9895838,-87.78301328,41
603,41.990064253,-87.72396783,165
604,41.991119555,-87.74005519,97
605,41.991234532,-87.65730427,1788
606,41.993440946,-87.65741774,905
607,41.993930128,-87.75835359,14168
608,41.994059824000004,-87.69463072,543
609,41.994143646,-87.70489349,198
610,41.994225234,-87.68607688,543
611,41.994266094000004,-87.67868821,577
612,41.99438102,-87.67253840000001,1028
613,41.994442248,-87.66522478,5011
614,41.994498038,-87.75759749,78
615,41.995512991,-87.65581490000001,581
616,41.995603135,-87.7942693,34
617,41.997153943,-87.65749879,380
618,41.999110415,-87.81633235,4
619,42.000320306,-87.66312679999999,629
620,42.000874825,-87.7018029,97
621,42.001313249,-87.68419820000001,767
622,42.001315924000004,-87.69363749,3208
623,42.001571027,-87.69501259,104885
624,42.001698194,-87.67357403,3874
625,42.002015464,-87.77499479,12
626,42.004517488000005,-87.66332786,520
627,42.004764559,-87.65912243,2650
628,42.005559764000004,-87.90188584,191
629,42.005608023,-87.81309813,112
630,42.006278861,-87.66768361,1558
631,42.007446924,-87.70460563,18
632,42.007612593000005,-87.81378103,4350
633,42.008487008,-87.68591313,175
634,42.008540761,-87.69496375,96
635,42.009018227,-87.67272396,417
636,42.009150063,-87.67861897,80
637,42.009412547,-87.66395821,547
638,42.009622881,-87.67016686,115454
639,42.015254739,-87.81358787,4
640,42.01569675,-87.69966304,137
641,42.015719907,-87.68711599,86
642,42.015934376,-87.66653628,810
643,42.016010564,-87.68016227,200
644,42.016046492,-87.67333378,127
645,42.021223593,-87.66982477,103
